index,MMFF_energy,DFT_energy,dE,smarts,dmae,rmsd,"q_norm(1.7,0.01,0.0)","q_norm(3.0,0.5,0.0)","q_norm(6.5,3.0,0.0)","q_norm(5.0,2.0,0.0)","q_norm(1.7,0.1,0.0)","q_norm(2.0,0.1,0.0)","q_norm(1.0,0.1,0.0)","q_norm(3.0,0.1,0.0)","q_norm(2.5,0.1,0.0)","q_norm(1.6,2.3,0.0)","q_norm(0.1,1.0,0.0)","q_norm(2.0,1.0,0.0)","geodesic_length(1.7,0.01,0.0)"
14360,-402.120681487,-402.124881443,2.635512179907749,[#6:1](-[#6:2]#[#6:3]-[#6@:4]1(-[#6:5](-[#7:6](-[#6:7](=[#8:8])-[#6:9]-1(-[H:17])-[H:18])-[H:16])(-[H:14])-[H:15])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0283173731441557,0.0443395579723261,0.0812376554502515,0.1369314633092559,0.3823107631854849,0.2754009253397462,0.0861703180186151,0.0917906931692711,0.0770975397743621,0.117671896338357,0.1035264586600632,0.210666790741782,0.0838894646122297,0.1412641745107618,0.08124070459994473
14378,-384.748446308,-384.750506133,1.2925597020573865,[#6:1](#[#6:2]-[#6:3]1(-[#6:4](-[#6:5](-[#6:6](-[#8:7]-1)(-[H:15])-[H:16])(-[H:13])-[H:14])(-[H:11])-[H:12])-[#6:8]#[#6:9]-[H:17])-[H:10],0.046227144619169,0.1131588736224893,0.0670932032828168,0.1079200491449036,0.3138855289145414,0.2267137201571874,0.0719497685517078,0.0735770694531674,0.0807730137818908,0.0900305836310527,0.0803384843381534,0.2087473710537564,0.1199968028352437,0.124667600510412,0.06713043415571603
14425,-367.321144227,-367.330689867,5.989979534341488,[#6:1](-[#6@:2]12-[#6:3](-[#6@:4](-[#6:5]-1(-[H:16])-[H:17])(-[#6@:6]-2(-[#7:7]1-[#6:8](-[#6:9]-1(-[H:21])-[H:22])(-[H:19])-[H:20])-[H:18])-[H:15])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0334865550527017,0.0614010071344412,0.1169385494852226,0.1886005170837291,0.4817924731927043,0.3605337081979668,0.1241204641449675,0.1308028249253214,0.1145872257180683,0.1605819473806023,0.1446557661391204,0.3079261183750192,0.1290586010813487,0.2031601560553414,0.11697027646130068
14435,-383.321343367,-383.354032448,20.51270802025416,[#6:1](-[#6@:2]1(-[#6@:3]2(-[#6@@:4]3(-[#6@@:5](-[#6:6](-[#7:7]-3-[#6:8](-[H:19])(-[H:20])-[H:21])(-[H:17])-[H:18])(-[#7:9]-1-2)-[H:16])-[H:15])-[H:14])-[H:13])(-[H:10])(-[H:11])-[H:12],0.1370081993645582,0.2992062138797111,0.2188920453629074,0.3178972921274506,0.9472048285761668,0.6799510267539974,0.235582692522882,0.2307396079320317,0.2816317767065065,0.2563745129569749,0.2373780768783951,0.709892512452411,0.4328171559518379,0.4083023535726663,0.2192000542927579
14459,-473.933967925,-473.938871564,3.0770799290482262,[#6:1](-[#6@@:2](-[#8:3]-[H:14])(-[#6:4](=[#8:5])-[#6:6](=[#8:7])-[#6:8]#[#7:9])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0732169703787424,0.1861552103000657,0.1217468543043144,0.1921685991561112,0.6547679888634806,0.4395199864934631,0.1309338640523585,0.1299047893656813,0.1523394455296929,0.1602887328344988,0.1397968939290534,0.3791656515779755,0.1955780641615323,0.2241759340655697,0.12177341936395644
14464,-386.338522066,-386.341391806,1.800789037597086,[#6:1](-[#6:2](-[#6:3](-[#6:4](-[#6:5](=[#8:6])-[#6:7](-[#8:8]-[H:20])(-[H:18])-[H:19])(-[H:16])-[H:17])(-[H:14])-[H:15])(-[H:12])-[H:13])(-[H:9])(-[H:10])-[H:11],0.0272101394533163,0.0307698776213839,0.0721509544195801,0.1216522956362227,0.3832213470422881,0.2621554546233245,0.0767792925213751,0.0804023421924748,0.0735024025652107,0.1043232175612363,0.0903278149775659,0.1949136113588988,0.0833123457626972,0.1268759505979732,0.07215304980847871
14474,-380.063783375,-380.070750732,4.372082525477802,[#7:1](-[#6:2]1=[#7:3]-[#6@:4]2(-[#6:5](-[#6:6](-[#6@:7]-2(-[#8:8]-1)-[H:16])(-[H:14])-[H:15])(-[H:12])-[H:13])-[H:11])(-[H:9])-[H:10],0.0725812567888663,0.1982513439283648,0.0957690954498654,0.1525161350355128,0.4896061300490297,0.3409048223284749,0.1033441033841868,0.1032302914113009,0.126671182420494,0.1257180545282016,0.1113486703136904,0.3190094664411345,0.1903943669171282,0.1831900628599769,0.09609264264455718
14478,-389.703895468,-389.707811658,2.4574463265784288,[#6:1](-[#6:2](-[#6:3](-[H:14])(-[H:15])-[H:16])(-[#6@@:4](-[#6:5](-[H:18])(-[H:19])-[H:20])(-[#6@:6]1(-[#6:7](-[#6@:8]-1(-[#8:9]-[H:25])-[H:24])(-[H:22])-[H:23])-[H:21])-[H:17])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0327948656692755,0.0755543961291594,0.0726109560108505,0.1132461679782424,0.3363818249107214,0.2415726459034237,0.0779813953439047,0.0782837127197074,0.089573541233594,0.0937390315781086,0.0839548347168636,0.2285415738758047,0.1325871259275224,0.1347557758421313,0.07262003351161889
14526,-404.566951875,-404.570014064,1.921552608371184,[#6:1](-[#6@:2]1(-[#6:3](-[#6:4](-[#7:5](-[#6:6](-[H:18])(-[H:19])-[H:20])-[#6:7](-[#6:8]-1=[#8:9])(-[H:21])-[H:22])(-[H:16])-[H:17])(-[H:14])-[H:15])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0240813766849128,0.0467826398230393,0.070611383701805,0.1352982949683475,0.4399582549631867,0.297875778158164,0.0750602648128775,0.082668316319044,0.0672943059562312,0.1179724625429997,0.0988224507127076,0.1915129046436878,0.0896615898757379,0.1280312020848816,0.07061407259350931
14528,-439.241790352,-439.244108573,1.4547056400678942,[#6:1](-[#6:2](-[#6:3](-[H:13])(-[H:14])-[H:15])(-[#8:4]-[#6:5](-[#7:6](-[H:16])-[H:17])=[#8:7])-[#6:8]#[#6:9]-[H:18])(-[H:10])(-[H:11])-[H:12],0.0236056925569103,0.0522752207869446,0.056661119151497,0.1010575929096388,0.3070601628354606,0.2150503469671033,0.0603540347366759,0.0645685895844339,0.0582668687475852,0.0872265692166604,0.0746614915154479,0.1562985292158132,0.0705856105076485,0.1017638458113685,0.056722692591706356
14533,-314.496398811,-314.50029381,2.4441487732982248,[#6:1](-[#6:2](-[#6@:3]1(-[#6:4](-[H:14])(-[H:15])-[H:16])-[#6:5](-[#6@:6](-[#6:7](-[H:20])(-[H:21])-[H:22])(-[#6:8]-1(-[H:23])-[H:24])-[H:19])(-[H:17])-[H:18])(-[H:12])-[H:13])(-[H:9])(-[H:10])-[H:11],0.0317111679916136,0.0547022291945011,0.0564650886276008,0.0687721860021109,0.203165553882378,0.1450903965984777,0.0608113611918331,0.0569023077339597,0.0747426285600077,0.0519022371325381,0.0530223476447784,0.1819084922190627,0.1045640446471546,0.1028219670334922,0.05647647417391902
14538,-383.746030381,-383.788749107,26.806405277490462,[#6:1](-[#6@:2]12-[#8:3]-[#6@:4]-1(-[#6@:5]1(-[#6:6](-[#6@@:7]-2-1-[#8:8]-[H:16])(-[H:14])-[H:15])-[H:13])-[H:12])(-[H:9])(-[H:10])-[H:11],0.1392745532967293,0.2979925821016007,0.2312280949163138,0.3348791902488167,0.9977975312595616,0.7146171212402411,0.2488470185788062,0.2429052903990495,0.296880616253098,0.2717952033798757,0.2500094827474652,0.7326063162881213,0.4004271823022928,0.4255795788181232,0.233078104052726
14544,-358.964717866,-358.971730549,4.400525019868178,[#6:1](/[#7:2]=[#6:3]1:[#7:4](:[#7:5]:[#6:6](:[#6:7](:[#6:8]:1-[H:15])-[H:14])-[H:13])-[H:12])(-[H:9])(-[H:10])-[H:11],0.0336386884458357,0.0621361028074743,0.1146600557336466,0.2075872868420163,0.6091180968575255,0.4310089504588777,0.121363948866863,0.1326122786944246,0.0994884569126155,0.1807503222935564,0.1547572627545296,0.2862943252006085,0.1027778539130667,0.1995424723380208,0.1146766307874447
14563,-450.299244114,-450.303374087,2.5915971844302708,[#7:1](-[#6:2](=[#8:3])-[#6:4]1:[#6:5](:[#7:6](:[#7:7]:[#6:8]:1-[#7:9](-[H:14])-[H:15])-[H:13])-[H:12])(-[H:10])-[H:11],0.0366624634469434,0.0669083943556584,0.0949845780455022,0.1679347638662095,0.5315624065459786,0.3668747055083958,0.1012884676241893,0.107060418173342,0.0999329045266205,0.1448651389120942,0.1231224839818842,0.26329256127454,0.1129018748801681,0.1701257182443281,0.09499587996742706
14584,-326.917828094,-326.919950604,1.3318951334212457,[#6:1](-[#6:2]1=[#6:3](-[#6:4](-[#6:5](-[#6:6]-1(-[H:16])-[H:17])(-[H:14])-[H:15])(-[H:12])-[H:13])-[#6:7]#[#7:8])(-[H:9])(-[H:10])-[H:11],0.0292355297939868,0.0393482181728528,0.0649882576411568,0.1046443449280906,0.2869453004119573,0.2096990066006325,0.0691927880843984,0.0720233924831668,0.0682571224697837,0.0887193624481955,0.0792680146033653,0.1792517342150386,0.0813121016514945,0.1146761314118292,0.06499066812873114
14585,-388.509198335,-388.511565209,1.4852358585146492,[#6:1](-[#6:2](-[#6:3](=[#8:4])-[#6:5](-[#6:6](-[#6:7]1(-[#6:8](-[#6:9]-1(-[H:22])-[H:23])(-[H:20])-[H:21])-[H:19])(-[H:17])-[H:18])(-[H:15])-[H:16])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0359014740675941,0.1195474293920773,0.0554896923613959,0.0970094303117261,0.3417250143096518,0.2257421197332489,0.0594804674126973,0.0617545507333502,0.064605939679902,0.0824705790279155,0.0700548349074092,0.1710916896736171,0.1008756127533104,0.1037375774926349,0.05549521968368128
14621,-423.197406509,-423.201711745,2.701576377327575,[#6:1](-[#6@@:2]1(-[#8:3]-[H:13])-[#6:4](=[#6:5](-[#6:6](-[#6@:7]-1(-[#6:8](=[#8:9])-[H:19])-[H:18])(-[H:16])-[H:17])-[H:15])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0348227377965833,0.0729373024400149,0.0865832432333852,0.1498069316187625,0.4893085361820268,0.331283270549653,0.0925107672181091,0.096907404393486,0.095564564685257,0.1281177408337958,0.1099987918828894,0.2505112134218259,0.1219415219093543,0.1573391292291301,0.08659943982088407
14643,-439.287319284,-439.29327769,3.73895621431209,[#6:1](-[#7:2]1-[#6:3](-[#6:4](-[#6@@:5](-[#6:6](=[#8:7])-[H:18])(-[#6:8]-1=[#8:9])-[H:17])(-[H:15])-[H:16])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0723156698649431,0.2046478393502566,0.1144135060242887,0.1904941357346785,0.6339898643825657,0.4328624538605695,0.1234660069687725,0.1248360096728793,0.150242285894815,0.1591995204426391,0.1380384588492469,0.3765904821519721,0.214257039954125,0.2188192046394029,0.11449124241448454
14663,-363.804891291,-363.811990761,4.454984684605885,[#7:1]1(:[#6:2](:[#6:3](:[#6:4]2:[#6:5](:[#6:6](:[#6:7](:[#6:8]-2:[#6:9]:1-[H:16])-[H:15])-[H:14])-[H:13])-[H:12])-[H:11])-[H:10],0.0333730892549671,0.0385540636483204,0.1352224723821276,0.2758070353361346,0.9026887443675417,0.610318967076743,0.1429280002633231,0.162970679402874,0.1037939973215874,0.2437249497392819,0.200772101275214,0.3285566352195631,0.1098196414683638,0.2398886231538768,0.1352264089722029
14671,-423.168366724,-423.17307894,2.9569601829985634,[#6:1](-[#6:2]1=[#6:3](-[#6@:4]2(-[#6:5](-[#8:6]-2)(-[H:14])-[H:15])-[#6:7](-[#8:8]-[#6:9]-1(-[H:18])-[H:19])(-[H:16])-[H:17])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0357591980271993,0.0941172446448379,0.0771762505356513,0.1432644102745774,0.4131888978219586,0.297335523765605,0.0820400755032973,0.0898537084523373,0.0748799061799513,0.1243289364012517,0.1060125540638342,0.2104691144196034,0.1035032003281954,0.1395489212038524,0.0772162220070289
14683,-385.971636997,-385.978500897,4.307162277823207,[#6:1](#[#6:2]-[#6:3](-[#6@:4]1(-[#8:5]-[#6:6](-[#6:7]-12-[#6:8](-[#6:9]-2(-[H:18])-[H:19])(-[H:16])-[H:17])(-[H:14])-[H:15])-[H:13])(-[H:11])-[H:12])-[H:10],0.0557741904106249,0.1388822718765237,0.1241534501240031,0.2159257480198105,0.6104616814573304,0.4416957217522426,0.1320380977332818,0.1414505273553167,0.1245744389272945,0.1852910990937086,0.1616218683476023,0.3428799217796079,0.1710908289249788,0.2226805389258882,0.12423169408339745
14710,-425.639955408,-425.641886925,1.2120452164810576,[#6:1](-[#6@:2]1(-[#6:3](-[#6:4](-[#6:5](-[#6@@:6](-[#8:7]-[H:21])(-[#6:8](-[#8:9]-1)(-[H:22])-[H:23])-[H:20])(-[H:18])-[H:19])(-[H:16])-[H:17])(-[H:14])-[H:15])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0181623008594542,0.0316505545978831,0.0480483726639312,0.0720682185544226,0.2056740370252757,0.1489633784887383,0.0514606744157828,0.0514603456120008,0.0571270816143328,0.0596152315472049,0.0542856011543188,0.1436891321974298,0.072465610862357,0.0865560513579221,0.04805054842701071
14711,-404.48731942,-404.498300676,6.89084217519724,[#6:1](-[#7:2]1-[#6:3](-[#6@:4]2(-[#6:5](-[#8:6]-2)(-[H:15])-[H:16])-[#6:7]-1(-[#6:8](-[H:17])(-[H:18])-[H:19])-[#6:9](-[H:20])(-[H:21])-[H:22])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0618884846045718,0.1174927892639966,0.1567591300503489,0.2503103182338403,0.7182972317392946,0.5184385781554653,0.1676146958214121,0.1719481737923972,0.1792768936321957,0.2101819843975096,0.1876419751581979,0.4627147762745142,0.2378061638689756,0.2839445300636368,0.15681148618085874
14721,-455.300864001,-455.31182323,6.87702002405155,[#7:1](-[#6:2](=[#8:3])-[#7:4](-[#6@:5]1(-[#6:6](-[#6@:7]-1(-[#6:8](=[#8:9])-[H:17])-[H:16])(-[H:14])-[H:15])-[H:13])-[H:12])(-[H:10])-[H:11],0.0984390739038446,0.462881429223074,0.1326031429544081,0.1964427327155875,0.772214154977029,0.5203028875437737,0.1474270924011608,0.1327689988375476,0.2393420023613761,0.1459604632338528,0.1311397142095902,0.5810963239975683,0.3935245378579198,0.2938317331423887,0.1482400506925692
14725,-403.25793975,-403.265515847,4.75407264262502,[#6:1]1(-[#6@:2]2(-[#6:3](-[#7:4]3-[#6:5](-[#6@:6]-3(-[#6:7](-[#8:8]-[#6@@:9]-1-2-[H:20])(-[H:18])-[H:19])-[H:17])(-[H:15])-[H:16])(-[H:13])-[H:14])-[H:12])(-[H:10])-[H:11],0.035392896320662,0.0790094387584509,0.1017063877969165,0.1621763407101449,0.4562394010960873,0.3313251817175844,0.108540183843374,0.11154316170675,0.1120541299596142,0.1370194209312951,0.1219405667144167,0.287835535526826,0.1313359887922131,0.180685349219592,0.10175328145277356
14728,-459.064002497,-459.082128385,11.37416644265802,[#8:1]=[#6:2](-[#6:3](-[#8:4]-[#6:5]1(-[#6:6](-[#6:7]-1(-[H:15])-[H:16])(-[H:13])-[H:14])-[#6:8](=[#8:9])-[H:17])(-[H:11])-[H:12])-[H:10],0.1181444482860374,0.4617855203342562,0.141748651589331,0.2417065531209625,0.8538800552060642,0.5805522004024112,0.1546455251666426,0.1531936281467959,0.2118422656943849,0.1978564787843437,0.1694747375486686,0.537381449632866,0.355116794222414,0.2929712647098959,0.15386364753079135
14748,-403.270553675,-403.273131036,1.6173184451477698,[#6:1](-[#7:2]1-[#6:3](-[#6:4](-[#8:5]-[#6@@:6](-[#6:7]-1(-[H:18])-[H:19])(-[#6:8]#[#6:9]-[H:20])-[H:17])(-[H:15])-[H:16])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0344455228009492,0.0799706824764343,0.0770390763933847,0.1297447477126776,0.3661460907480905,0.2664770304027113,0.0821748630779575,0.0862788772238975,0.083073681390173,0.110354961637753,0.096898851968663,0.2217442708999659,0.115810604769217,0.1394481519057565,0.07704413330561083
14749,-389.69690634,-389.701332982,2.777759792517918,[#6:1](-[#6:2](-[#6:3]1(-[#6:4](-[#6:5](-[H:17])(-[H:18])-[H:19])(-[H:15])-[H:16])-[#6:6](-[#6@:7]-1(-[#8:8]-[#6:9](-[H:23])(-[H:24])-[H:25])-[H:22])(-[H:20])-[H:21])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.079048866191022,0.1935908983765828,0.1007129778929348,0.1597509995284736,0.5543586277498939,0.3882115217748174,0.1106267311914589,0.1058457151038295,0.163078402434561,0.1245038337168504,0.1111210721364785,0.4159061731290921,0.3103998240578773,0.2172731609257023,0.10099205028060296
14769,-384.782192075,-384.80537521,14.547636846974711,[#6:1](-[#6:2](-[#6:3](=[#8:4])-[#6:5]#[#6:6]-[#6:7]#[#6:8]-[#6:9](-[H:15])(-[H:16])-[H:17])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0852186720285032,0.0795302697836286,0.2425580326809118,0.5035298959367362,1.566216009389412,1.0844275871467806,0.2560194488246071,0.2959555174841821,0.1735731314046872,0.445905757857627,0.367862211700194,0.5786761721044807,0.1971365207627741,0.4308937908958026,0.24256473366487966
14790,-388.493993515,-388.496255912,1.4196755511883157,[#6:1]1(-[#6:2](-[#6:3](/[#6:4](=[#6:5](\[#6:6](-[#6:7](-[#8:8]-[#6:9]-1(-[H:22])-[H:23])(-[H:20])-[H:21])(-[H:18])-[H:19])-[H:17])-[H:16])(-[H:14])-[H:15])(-[H:12])-[H:13])(-[H:10])-[H:11],0.0269202853224026,0.0580573016171894,0.0628912929710661,0.0995595035636945,0.2933317581819154,0.2096991600749951,0.067377890701235,0.0684321803093421,0.0745269492008087,0.0832832245715558,0.0742105406395074,0.1895615552151716,0.0988537853323236,0.1146650888373363,0.06289587457230753
14796,-418.071304678,-418.121751087,31.65559957123423,[#6:1](-[#8:2]-[#6:3]1=[#7:4]-[#7:5]2-[#6:6](-[#6:7](-[#6:8]-2-[#6:9]-1-[H:17])(-[H:15])-[H:16])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.1858456940405092,0.4528724218720876,0.2865860173572502,0.502462722657143,1.5358441483202754,1.0782299078743731,0.305667405004713,0.3247116122998285,0.3042238412143192,0.4296914235621972,0.3710269379100938,0.8312110676159943,0.471080215042748,0.5242876371060359,0.2871729923909344
14801,-388.51856278,-388.520425539,1.168898920041164,[#6:1](-[#6:2](-[#6@:3]1(-[#8:4]-[#6:5](-[#6:6](-[#6:7](-[#6:8](-[H:20])(-[H:21])-[H:22])=[#6:9]-1-[H:23])(-[H:18])-[H:19])(-[H:16])-[H:17])-[H:15])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0216389899524821,0.0420346981843315,0.0499484106779311,0.0847818596226499,0.2524662448615555,0.1788372821603887,0.0532821337152389,0.0558777635682454,0.053736848209447,0.0722857337863343,0.0629314575112699,0.1430966857992674,0.074110500703425,0.0902350943896337,0.04994972612780003
14806,-438.069393289,-438.071427729,1.2766303740533285,[#6:1](-[#6:2]1:[#6:3](-[#8:4]-[H:13]):[#6:5](:[#7:6]:[#6:7](:[#6:8]:1-[#8:9]-[H:16])-[H:15])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0159420939177422,0.0539250517382654,0.0533983254740541,0.1042489129697586,0.336864202873207,0.2302064946281932,0.0567434982385284,0.0628993867587354,0.0501049305332426,0.0912447823413041,0.0758664082446839,0.1426515005787693,0.0601556998782597,0.0966245121066915,0.05340109959411055
14818,-423.153515001,-423.161301886,4.886344109574134,[#8:1](-[#6@:2]1(-[#6@:3]2(-[#8:4]-[#6:5](-[#6:6](-[#6:7](=[#6:8](-[#6@@:9]-1-2-[H:19])-[H:18])-[H:17])(-[H:15])-[H:16])(-[H:13])-[H:14])-[H:12])-[H:11])-[H:10],0.0313047295470581,0.060822737339347,0.1243213081515837,0.2196328375408797,0.6087163367359643,0.4434526760822074,0.1318111901027708,0.1425147824136707,0.1144820538617876,0.1902353236463684,0.1645268265893427,0.3201878621887779,0.1273585505330417,0.217634546711002,0.12432873434750273
14832,-367.420320903,-367.425349082,3.155229958927486,[#6:1](-[#6:2](-[#6:3](-[H:14])(-[H:15])-[H:16])(-[#6@:4]1(-[#6:5](-[#6:6](-[#6@:7]-1(-[#6:8]#[#7:9])-[H:22])(-[H:20])-[H:21])(-[H:18])-[H:19])-[H:17])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0378812681023907,0.0829563934317378,0.0676838975041427,0.0861838716032698,0.2650265457299634,0.187184445414394,0.0731513044722215,0.0683814323562767,0.0936118272715851,0.0659610487378218,0.0650714176026752,0.2249860611003189,0.1259237227551624,0.1256752803563217,0.06771408770774628
14833,-436.735986072,-436.748818236,8.052304480492312,[#8:1](-[#6@@:2]1(-[#6:3]#[#7:4])-[#6@:5]2(-[#6:6](-[#6@@:7]-1(-[#6:8]-2=[#8:9])-[H:14])(-[H:12])-[H:13])-[H:11])-[H:10],0.0505252670583473,0.0763455193082544,0.1971804896651285,0.3515317283863071,0.8897675745185786,0.670715068518482,0.2083638938864292,0.2296872303800965,0.164797894466155,0.3055405339527069,0.2671436829417491,0.4829726113974218,0.1697541757229931,0.3414166982368256,0.19718795547826273
14855,-402.086000027,-402.092767704,4.246781433708251,[#6:1](-[#6@:2]1(-[#6:3](-[#6@@:4]2(-[#8:5]-[#6@:6]-1(-[#6@:7]-2(-[#6:8]#[#7:9])-[H:18])-[H:17])-[H:16])(-[H:14])-[H:15])-[H:13])(-[H:10])(-[H:11])-[H:12],0.031336177650794,0.0475523299682182,0.1047515045348728,0.1739991210708988,0.4535516618110596,0.3370098266042292,0.1110944806159546,0.1182835358523924,0.0997369249390584,0.1490912842695146,0.1326747141874794,0.2721163438274042,0.1094105120587563,0.1820378269110404,0.10476565530056611
14860,-436.775964726,-436.779419453,2.167873922215028,[#6:1]1(-[#8:2]-[#6:3]2:[#6:4](:[#8:5]:[#7:6]:[#6:7]:2-[#6:8](=[#6:9]-1-[H:14])-[H:13])-[H:12])(-[H:10])-[H:11],0.0475093624356989,0.1828345619371135,0.0784288838254891,0.1500062144536,0.48837958905462,0.3347100487964355,0.0837323153078416,0.0913370499488996,0.0830627398191859,0.1299277130343999,0.108761992270701,0.2300885831087266,0.1223972375235732,0.1465458865212503,0.07900521405258548
14884,-325.660929391,-325.662903738,1.2389214472376902,[#6:1](-[#6:2]1:[#6:3](:[#6:4](:[#6:5](:[#7:6]:1-[H:14])-[H:13])-[H:12])-[#6:7]#[#6:8]-[H:15])(-[H:9])(-[H:10])-[H:11],0.0975503503341426,0.441769635614725,0.0776359505836714,0.1223839985318026,0.5272511711008029,0.3540312553960286,0.0886329928422348,0.0765309894066577,0.1678376604076832,0.0851035463113987,0.0751022557096397,0.4110301256015742,0.3115131318069907,0.1971515376417426,0.07932042577889552
14910,-388.478179839,-388.481746139,2.237887036726309,[#6:1](-[#6@:2]1(-[#6:3](-[#6@@:4]-12-[#6:5](-[#6:6](-[#6:7](-[H:18])(-[H:19])-[H:20])(-[#6:8](-[H:21])(-[H:22])-[H:23])-[#8:9]-2)(-[H:16])-[H:17])(-[H:14])-[H:15])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0325085400496731,0.0493279826986532,0.0946749735455961,0.1675934353580607,0.4719416230572821,0.341988468942236,0.1005024310974031,0.1085402033390671,0.0901576490394861,0.1447430351717872,0.1252370218801349,0.2520059781803805,0.1153602731383468,0.1679012314313275,0.09467792960109771
14913,-440.42023336,-440.427398226,4.49602129414039,[#8:1](-[#6:2](-[#6@@:3]1(-[#6:4](-[#6:5](-[#6:6](=[#8:7])-[H:17])(-[H:15])-[H:16])(-[H:13])-[H:14])-[#6:8](-[#7:9]-1-[H:20])(-[H:18])-[H:19])(-[H:11])-[H:12])-[H:10],0.1740829405446692,0.6133635056234119,0.1996856998256422,0.2506243873597808,1.0855042781225104,0.7302639655051089,0.2238640038604298,0.1864732542530011,0.3840926631138362,0.154712733605172,0.1563498654472609,0.9360630131389244,0.6767010118158465,0.4569997311608714,0.20596032973482342
14920,-438.014373549,-438.017155276,1.7455600462476168,[#6:1](-[#6:2]#[#6:3]-[#6:4](-[#7:5](-[#6:6](=[#8:7])-[#6:8](=[#8:9])-[H:16])-[H:15])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0838673121253554,0.3692463850664715,0.0858843666085845,0.1383252898718242,0.4990645630973644,0.3347811599058326,0.0937771908152338,0.0904172276284214,0.1305751826651439,0.1129500868288041,0.0972717555953612,0.3133148088661202,0.1875967401283705,0.1717911337501765,0.08653250634751818
14937,-418.089425372,-418.121390316,20.05830519234731,[#7:1](-[#6@:2]12-[#6:3](-[#6@@:4](-[#8:5]-[H:15])(-[#6@:6]-1(-[#6@:7]-2(-[#6:8]#[#7:9])-[H:17])-[H:16])-[H:14])(-[H:12])-[H:13])(-[H:10])-[H:11],0.1170052177206456,0.208792328556799,0.2140420705428037,0.3013255462904394,0.8977336971967816,0.6416953267868571,0.2304289762129734,0.222547301629211,0.277350193256724,0.243239618516445,0.2256940036193262,0.6736435193056743,0.3468393429327632,0.3907240313602312,0.2147299021089863
14943,-423.089623573,-423.09708065,4.6793864650428745,[#8:1](-[#6@:2]1(-[#6@:3]2(-[#6:4](-[#6@@:5]-1(-[#6@:6]-2(-[#6@:7]1(-[#6:8](-[#8:9]-1)(-[H:18])-[H:19])-[H:17])-[H:16])-[H:15])(-[H:13])-[H:14])-[H:12])-[H:11])-[H:10],0.1298552589487391,0.4168911450425865,0.171817257794714,0.2411718691297168,0.9064198752599134,0.6268020924315062,0.1909985748892703,0.1700447936920189,0.3091047793501327,0.1726824776675483,0.1620567824720915,0.7558349485595611,0.5267766903374862,0.3805674644143649,0.18862737270732755
14945,-350.041119609,-350.080013535,24.40630704174513,[#6:1](-[#6@@:2]12-[#6:3](-[#6@:4]3(-[#6@:5]4(-[#6@@:6]-1(-[#6@:7]-4(-[#6@@:8]-2-3-[#6:9](-[H:19])(-[H:20])-[H:21])-[H:18])-[H:17])-[H:16])-[H:15])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.078357235686739,0.144769369122833,0.2549527028139779,0.4423907577353319,1.202535389070506,0.8808292102425876,0.2703813777758087,0.2917600933517696,0.2386815041348944,0.3811999833069784,0.333846034941917,0.6685275672471824,0.298287361104944,0.4485291690730426,0.255161163467038
14963,-402.041880549,-402.077614634,22.42347687828705,[#6:1]1(-[#8:2]-[#6@:3]2(-[#6@:4]3(-[#7:5](-[#6@:6]-3(-[#6:7](-[#6:8]-2-[#6:9]-1-[H:18])(-[H:16])-[H:17])-[H:15])-[H:14])-[H:13])-[H:12])(-[H:10])-[H:11],0.0804622005016616,0.2396878085484178,0.1959583615343799,0.3516989462864838,1.166540775422619,0.7875122132685335,0.2087638301543184,0.2222243804055194,0.2007344084693851,0.3034840008478559,0.2567929699991358,0.5462305112711219,0.2660213245346764,0.3530797618692854,0.19670758334120514
14965,-387.267632025,-387.270799678,1.9877322674902536,[#6:1]1(-[#8:2]-[#6:3]-12-[#6:4](-[#6:5](-[#6:6](=[#6:7](-[#6:8](-[#6:9]-2(-[H:20])-[H:21])(-[H:18])-[H:19])-[H:17])-[H:16])(-[H:14])-[H:15])(-[H:12])-[H:13])(-[H:10])-[H:11],0.0191670761194094,0.0285037615371549,0.0776493259638515,0.1430399488615086,0.4046245244468244,0.2924457568534462,0.0822716606080429,0.0904219555168269,0.069031799270621,0.1246452189512055,0.10648161099586,0.1981727897839637,0.0778722878943907,0.1367962272013723,0.07765065298516284
